FILE_TYPE_ID	FILE_DESC	FILE_MIME	FILE_EXTENSION	UPDATED_ON	UPDATED_BY
432	Nuera ECELP 4800	audio/vnd.nuera.ecelp4800	.ecelp4800	2015/10/09 10:09:56.000000000	F_EMMPER
433	Nuera ECELP 7470	audio/vnd.nuera.ecelp7470	.ecelp7470	2015/10/09 10:09:56.000000000	F_EMMPER
434	Nuera ECELP 9600	audio/vnd.nuera.ecelp9600	.ecelp9600	2015/10/09 10:09:56.000000000	F_EMMPER
435	Office Document Architecture	application/oda	.oda	2015/10/09 10:09:56.000000000	F_EMMPER
436	Ogg	application/ogg	.ogx	2015/10/09 10:09:56.000000000	F_EMMPER
437	Ogg Audio	audio/ogg	.oga	2015/10/09 10:09:56.000000000	F_EMMPER
438	Ogg Video	video/ogg	.ogv	2015/10/09 10:09:56.000000000	F_EMMPER
439	OMA Download Agents	application/vnd.oma.dd2+xml	.dd2	2015/10/09 10:09:56.000000000	F_EMMPER
440	Open Document Text Web	application/vnd.oasis.opendocument.text-web	.oth	2015/10/09 10:09:56.000000000	F_EMMPER
441	Open eBook Publication Structure	application/oebps-package+xml	.opf	2015/10/09 10:09:56.000000000	F_EMMPER
186	FuzzySheet	application/vnd.fuzzysheet	.fzs	2015/10/09 10:09:47.000000000	F_EMMPER
187	G3 Fax Image	image/g3fax	.g3	2015/10/09 10:09:47.000000000	F_EMMPER
188	GameMaker ActiveX	application/vnd.gmx	.gmx	2015/10/09 10:09:47.000000000	F_EMMPER
189	Gen-Trix Studio	model/vnd.gtw	.gtw	2015/10/09 10:09:47.000000000	F_EMMPER
190	Genomatix Tuxedo Framework	application/vnd.genomatix.tuxedo	.txd	2015/10/09 10:09:47.000000000	F_EMMPER
191	GeoGebra	application/vnd.geogebra.file	.ggb	2015/10/09 10:09:47.000000000	F_EMMPER
192	GeoGebra	application/vnd.geogebra.tool	.ggt	2015/10/09 10:09:47.000000000	F_EMMPER
193	Geometric Description Language (GDL)	model/vnd.gdl	.gdl	2015/10/09 10:09:47.000000000	F_EMMPER
194	GeoMetry Explorer	application/vnd.geometry-explorer	.gex	2015/10/09 10:09:47.000000000	F_EMMPER
195	GEONExT and JSXGraph	application/vnd.geonext	.gxt	2015/10/09 10:09:47.000000000	F_EMMPER
196	GeoplanW	application/vnd.geoplan	.g2w	2015/10/09 10:09:47.000000000	F_EMMPER
197	GeospacW	application/vnd.geospace	.g3w	2015/10/09 10:09:47.000000000	F_EMMPER
198	Ghostscript Font	application/x-font-ghostscript	.gsf	2015/10/09 10:09:47.000000000	F_EMMPER
199	Glyph Bitmap Distribution Format	application/x-font-bdf	.bdf	2015/10/09 10:09:47.000000000	F_EMMPER
200	GNU Tar Files	application/x-gtar	.gtar	2015/10/09 10:09:47.000000000	F_EMMPER
201	GNU Texinfo Document	application/x-texinfo	.texinfo	2015/10/09 10:09:47.000000000	F_EMMPER
202	Gnumeric	application/x-gnumeric	.gnumeric	2015/10/09 10:09:47.000000000	F_EMMPER
203	Google Earth - KML	application/vnd.google-earth.kml+xml	.kml	2015/10/09 10:09:47.000000000	F_EMMPER
204	Google Earth - Zipped KML	application/vnd.google-earth.kmz	.kmz	2015/10/09 10:09:47.000000000	F_EMMPER
205	GrafEq	application/vnd.grafeq	.gqf	2015/10/09 10:09:48.000000000	F_EMMPER
206	Graphics Interchange Format	image/gif	.gif	2015/10/09 10:09:48.000000000	F_EMMPER
207	Graphviz	text/vnd.graphviz	.gv	2015/10/09 10:09:48.000000000	F_EMMPER
208	Groove - Account	application/vnd.groove-account	.gac	2015/10/09 10:09:48.000000000	F_EMMPER
209	Groove - Help	application/vnd.groove-help	.ghf	2015/10/09 10:09:48.000000000	F_EMMPER
210	Groove - Identity Message	application/vnd.groove-identity-message	.gim	2015/10/09 10:09:48.000000000	F_EMMPER
211	Groove - Injector	application/vnd.groove-injector	.grv	2015/10/09 10:09:48.000000000	F_EMMPER
212	Groove - Tool Message	application/vnd.groove-tool-message	.gtm	2015/10/09 10:09:48.000000000	F_EMMPER
213	Groove - Tool Template	application/vnd.groove-tool-template	.tpl	2015/10/09 10:09:48.000000000	F_EMMPER
214	Groove - Vcard	application/vnd.groove-vcard	.vcg	2015/10/09 10:09:48.000000000	F_EMMPER
215	H.261	video/h261	.h261	2015/10/09 10:09:48.000000000	F_EMMPER
216	H.263	video/h263	.h263	2015/10/09 10:09:48.000000000	F_EMMPER
217	H.264	video/h264	.h264	2015/10/09 10:09:48.000000000	F_EMMPER
218	Hewlett Packard Instant Delivery	application/vnd.hp-hpid	.hpid	2015/10/09 10:09:48.000000000	F_EMMPER
219	Hewlett-Packard's WebPrintSmart	application/vnd.hp-hps	.hps	2015/10/09 10:09:48.000000000	F_EMMPER
220	Hierarchical Data Format	application/x-hdf	.hdf	2015/10/09 10:09:48.000000000	F_EMMPER
221	Hit'n'Mix	audio/vnd.rip	.rip	2015/10/09 10:09:48.000000000	F_EMMPER
222	Homebanking Computer Interface (HBCI)	application/vnd.hbci	.hbci	2015/10/09 10:09:48.000000000	F_EMMPER
223	HP Indigo Digital Press - Job Layout Languate	application/vnd.hp-jlyt	.jlt	2015/10/09 10:09:48.000000000	F_EMMPER
224	HP Printer Command Language	application/vnd.hp-pcl	.pcl	2015/10/09 10:09:48.000000000	F_EMMPER
225	HP-GL/2 and HP RTL	application/vnd.hp-hpgl	.hpgl	2015/10/09 10:09:48.000000000	F_EMMPER
226	HV Script	application/vnd.yamaha.hv-script	.hvs	2015/10/09 10:09:48.000000000	F_EMMPER
227	HV Voice Dictionary	application/vnd.yamaha.hv-dic	.hvd	2015/10/09 10:09:48.000000000	F_EMMPER
228	HV Voice Parameter	application/vnd.yamaha.hv-voice	.hvp	2015/10/09 10:09:48.000000000	F_EMMPER
229	Hydrostatix Master Suite	application/vnd.hydrostatix.sof-data	.sfd-hdstx	2015/10/09 10:09:48.000000000	F_EMMPER
230	Hyperstudio	application/hyperstudio	.stk	2015/10/09 10:09:48.000000000	F_EMMPER
231	Hypertext Application Language	application/vnd.hal+xml	.hal	2015/10/09 10:09:48.000000000	F_EMMPER
232	HyperText Markup Language (HTML)	text/html	.html	2015/10/09 10:09:48.000000000	F_EMMPER
233	IBM DB2 Rights Manager	application/vnd.ibm.rights-management	.irm	2015/10/09 10:09:49.000000000	F_EMMPER
234	IBM Electronic Media Management System - Secure Container	application/vnd.ibm.secure-container	.sc	2015/10/09 10:09:49.000000000	F_EMMPER
235	iCalendar	text/calendar	.ics	2015/10/09 10:09:49.000000000	F_EMMPER
236	ICC profile	application/vnd.iccprofile	.icc	2015/10/09 10:09:49.000000000	F_EMMPER
237	Icon Image	image/x-icon	.ico	2015/10/09 10:09:49.000000000	F_EMMPER
238	igLoader	application/vnd.igloader	.igl	2015/10/09 10:09:49.000000000	F_EMMPER
239	Image Exchange Format	image/ief	.ief	2015/10/09 10:09:49.000000000	F_EMMPER
240	ImmerVision PURE Players	application/vnd.immervision-ivp	.ivp	2015/10/09 10:09:49.000000000	F_EMMPER
241	ImmerVision PURE Players	application/vnd.immervision-ivu	.ivu	2015/10/09 10:09:49.000000000	F_EMMPER
242	IMS Networks	application/reginfo+xml	.rif	2015/10/09 10:09:49.000000000	F_EMMPER
243	In3D - 3DML	text/vnd.in3d.3dml	.3dml	2015/10/09 10:09:49.000000000	F_EMMPER
244	In3D - 3DML	text/vnd.in3d.spot	.spot	2015/10/09 10:09:49.000000000	F_EMMPER
245	Initial Graphics Exchange Specification (IGES)	model/iges	.igs	2015/10/09 10:09:49.000000000	F_EMMPER
246	Interactive Geometry Software	application/vnd.intergeo	.i2g	2015/10/09 10:09:49.000000000	F_EMMPER
247	Interactive Geometry Software Cinderella	application/vnd.cinderella	.cdy	2015/10/09 10:09:49.000000000	F_EMMPER
